7719422,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9fe,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 550x400, Family: Колонна бетонная_Квадратная_ADSK_2,550x400,3430.0000,3 м²,0.75 м³,-150.0000,-320.0000,0,0
7719437,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075ca0d,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 600x400, Family: Колонна бетонная_Квадратная_ADSK_2,600x400,3430.0000,4 м²,0.82 м³,-150.0000,-320.0000,0,0
7719455,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075ca1f,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3430.0000,3 м²,0.55 м³,-150.0000,-320.0000,0,0
7719770,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb5a,2.4.3.1_01_02,(2) План второго этажа,1,Несущие колонны,Family Type: 650x550, Family: Колонна бетонная_Квадратная_ADSK_2,650x550,3080.0000,4 м²,1.10 м³,-100.0000,-320.0000,0,0
7719772,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb5c,2.4.3.1_01_02,(2) План второго этажа,1,Несущие колонны,Family Type: 550х650, Family: Колонна бетонная_Квадратная_ADSK_2,550х650,3080.0000,4 м²,1.10 м³,-100.0000,-320.0000,0,0
7719774,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb5e,2.4.3.1_01_02,(2) План второго этажа,1,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3080.0000,4 м²,0.93 м³,-100.0000,-320.0000,0,0
7719776,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb60,2.4.3.1_01_02,(2) План второго этажа,1,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3080.0000,4 м²,0.93 м³,-100.0000,-320.0000,0,0
7719794,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb72,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3080.0000,4 м²,0.93 м³,-100.0000,-320.0000,0,0
7719796,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb74,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3080.0000,4 м²,0.93 м³,-100.0000,-320.0000,0,0
7719798,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb76,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3080.0000,4 м²,0.93 м³,-100.0000,-320.0000,0,0
7719800,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075cb78,2.4.3.1_02_02,(2) План второго этажа,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3080.0000,4 м²,0.93 м³,-100.0000,-320.0000,0,0
