7156759,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3417,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,440.3973,1 м²,0.18 м³,0.0000,0.0000,0,0
7156864,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3480,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1220.3030,4 м²,0.51 м³,0.0000,0.0000,0,0
7156974,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d34ee,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,314.5377,1 м²,0.12 м³,0.0000,0.0000,0,0
7157119,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d357f,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2285.0000,8 м²,1.05 м³,0.0000,0.0000,0,0
7157366,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3676,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,415.0000,1 м²,0.18 м³,0.0000,0.0000,0,0
7157436,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d36bc,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,415.0000,1 м²,0.12 м³,0.0000,0.0000,0,0
7157496,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d36f8,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2214.8216,7 м²,0.96 м³,0.0000,0.0000,0,0
7157639,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3787,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1767.6225,6 м²,0.78 м³,0.0000,0.0000,0,0
7157750,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d37f6,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2715.0000,10 м²,1.25 м³,0.0000,0.0000,0,0
7157843,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3853,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,415.0000,1 м²,0.12 м³,0.0000,0.0000,0,0
7157889,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3881,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1394.3726,5 м²,0.59 м³,0.0000,0.0000,0,0
7157986,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d38e2,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1199.9556,4 м²,0.48 м³,0.0000,0.0000,0,0
7158091,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d394b,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,239.6550,1 м²,0.09 м³,0.0000,0.0000,0,0
7158174,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d399e,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,415.0000,1 м²,0.18 м³,0.0000,0.0000,0,0
7158226,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d39d2,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2150.0038,7 м²,0.95 м³,0.0000,0.0000,0,0
7158325,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3a35,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,415.0000,1 м²,0.18 м³,0.0000,0.0000,0,0
7158488,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3ad8,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2165.0000,8 м²,1.00 м³,0.0000,0.0000,0,0
7158578,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3b32,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2740.0000,9 м²,1.21 м³,0.0000,0.0000,0,0
7158929,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3c91,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,360.8394,2 м²,0.23 м³,0.0000,0.0000,0,0
7159038,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3cfe,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,329.9992,1 м²,0.09 м³,0.0000,0.0000,0,0
7159119,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3d4f,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,329.9992,1 м²,0.09 м³,0.0000,0.0000,0,0
7159175,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3d87,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1500.0000,6 м²,0.76 м³,0.0000,0.0000,0,0
7159328,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3e20,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,470.0000,2 м²,0.22 м³,0.0000,0.0000,0,0
7159415,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3e77,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,889.9980,3 м²,0.35 м³,0.0000,0.0000,0,0
7159499,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3ecb,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,820.7877,3 м²,0.38 м³,0.0000,0.0000,0,0
7159579,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3f1b,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,699.0301,2 м²,0.32 м³,0.0000,0.0000,0,0
7159704,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3f98,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,485.1371,1 м²,0.19 м³,0.0000,0.0000,0,0
7159817,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d4009,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,5010.0000,18 м²,2.33 м³,0.0000,0.0000,0,0
7159957,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d4095,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,524.8677,1 м²,0.17 м³,0.0000,0.0000,0,0
7160011,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d40cb,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,339.8178,1 м²,0.16 м³,0.0000,0.0000,0,0
7160169,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d4169,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1250.0000,4 м²,0.58 м³,0.0000,0.0000,0,0
7160378,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d423a,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2085.1822,7 м²,0.90 м³,0.0000,0.0000,0,0
7160478,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d429e,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,378.7481,1 м²,0.12 м³,0.0000,0.0000,0,0
7160563,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d42f3,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,378.7481,1 м²,0.12 м³,0.0000,0.0000,0,0
7160606,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d431e,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,8086.7553,29 м²,3.71 м³,0.0000,0.0000,0,0
7160943,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d446f,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,6641.9623,26 м²,3.42 м³,0.0000,0.0000,0,0
7161034,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d44ca,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1955.0000,7 м²,0.89 м³,0.0000,0.0000,0,0
7161082,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d44fa,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,224.9679,0 м²,0.05 м³,0.0000,0.0000,0,0
