7392045,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb2d,,(4) План четвертого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392046,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb2e,,(4) План четвертого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392047,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb2f,,(4) План четвертого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392048,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb30,,(4) План четвертого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392049,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb31,,(4) План четвертого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392050,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb32,,(4) План четвертого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392051,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb33,,(4) План четвертого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392052,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb34,,(4) План четвертого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392053,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb35,,(4) План четвертого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392054,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb36,,(4) План четвертого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392055,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb37,,(4) План четвертого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392056,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb38,,(4) План четвертого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466920,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efa8,,(5) План пятого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466921,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efa9,,(5) План пятого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466922,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efaa,,(5) План пятого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7466923,2c8b4059-af85-4fe5-a1b9-0f2adeaed4bb-0071efab,,(5) План пятого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
